"id","created","modified","rating","text","venueid","venuename","agentid","agentname","invite_id"
323937,"2018-03-23 15:51:51.177","2018-03-23 15:52:07.833",4,"Såld en villa i Nora mäklaren tillmötesgående, allt bra.",1764264,"HusmanHagberg Örebro",2512,"Patrik Boström",1773402
323939,"2018-03-23 15:59:24.776","2018-03-23 15:59:57.729",5,"Smidig försäljning. Malin var tillgänglig och tillmötesgående under hela processen. Dock så borde mäklarfirman enligt mig anlita en copywriter för annonsen mm. Mäklare generellt är ingen höjdare på att skriva och formulera sig och Malin var tyvärr inget undantag. ",1711469,"Svenska Mäklarhuset Bromma",2276,"Malin Sköld",1772064
323938,"2018-03-23 15:59:24.213","2018-03-23 15:59:58.281",4,"Han är mycket duktig mäklare i Skarpnäck ",772106,"HusmanHagberg Enskede",5216,"Adam Soliman",1773687
323945,"2018-03-23 16:12:43.107","2018-03-23 16:12:57.655",5,"Seriös och lyhörd gentemot oss som köpare. Upplevdes kunnig och vänlig. ",3549438,"Svenska Mäklarhuset Järfälla",1993,"Kent Nordh",1765976
323957,"2018-03-23 17:03:42.398","2018-03-23 17:03:58.281",4,"En bra upplevelse från start till mål. Priset blev lägre än förväntat men det går inte att belasta Sandra för det. Skulle rekommendera Sandra till andra som har behov av en mäklare. ",4013503,"HusmanHagberg Gällivare",,,1773772
323958,"2018-03-23 17:05:20.978","2018-03-23 17:05:57.507",5,"Roger var trevlig och korrekt i sitt bemötande och tog sig tid att följa upp de frågor vi hade om objektet. Affären genomfördes på ett smidigt och bra sätt där vi som köpare kände oss trygga genom hela processen.",4012181,"Våningen & Villan Norrköping",4704,"Roger Buske",1761140
323997,"2018-03-23 19:56:40.576","2018-03-23 19:56:58.888",5,"Vi har köpt en lägenhet men en riktigt underbar utsikt.
Bemötandet från John var förtroendeingivande och professionellt. Vi är riktigt nöjda med Johns insats och 
kommer att rekomendera honom  till andra.",4013492,"HusmanHagberg Luleå",5301,"John Nilsson",1764773
324002,"2018-03-23 20:20:06.177","2018-03-23 20:20:07.807",5,"Adam är väldigt in lyssnande, förstående och affärsmässig. Uppskattar hans tydlighet och uppriktighet. Alltid tillgänglig och ett mycket bra bemötande. Kom med flera bra inputs och är ett bra stöd. Gjorde ett kanon jobb hela vägen plus att Adam är en väldigt trevlig person. Rekommenderar stark.",772106,"HusmanHagberg Enskede",5216,"Adam Soliman",1773691
324012,"2018-03-23 21:28:01.277","2018-03-23 21:28:07.819",5,"Sålt parhus, bemötandet var erfanehet, positivism, uträknat och ’det här grejar vi’

Han bemötte oss professionellt, gav svar på det vi undrade och såg till att affären gick i lås. Supernöjd! ",3549438,"Svenska Mäklarhuset Järfälla",1993,"Kent Nordh",1765967
324014,"2018-03-23 22:25:23.198","2018-03-23 22:25:58.847",5,"Han är trevlig och ärlig, en smidig affär sist som blev vad vi önska! ",772106,"HusmanHagberg Enskede",5216,"Adam Soliman",1773690
324029,"2018-03-24 07:26:44.181","2018-03-24 07:27:22.444",5,"Jag måste tacka Stéphanie för hennes arbetsinsats på försäljningen av lägenheten. Hon är effektiv, professionell och håller god kommunikation med alla parter. Rekommenderar Stéphanie till alla kommande säljare. ",3549438,"Svenska Mäklarhuset Järfälla",1994,"Stéphanie Berndtsson",1772302
324124,"2018-03-24 12:29:03.478","2018-03-24 12:29:20.504",5,"Fick ett väldigt bra bemötande hela vägen, allt ordnades efter överenskommelse, nån mindre detalj som var fel i texten ordnas direkt. Kändes väldigt tryggt och fick hjälp med två väldigt kompetenta stylister som han snabbt ordnade fram. Rekommenderar husman Hagberg ",4013492,"HusmanHagberg Luleå",5301,"John Nilsson",1764772
324265,"2018-03-25 08:13:07.878","2018-03-25 08:14:09.398",5,"fantastiskt bra service mycket kunnig rekommenderas varmt",1765886,"Svenska Mäklarhuset Kungsängen",2499,"Marie-Louise Lindgren",1772071
324340,"2018-03-25 13:41:39.412","2018-03-25 13:42:04.714",3,"Ett bra bemötande och kunnig.
Engagerad och täta kontakter.",3549980,"HusmanHagberg Upplands Väsby",2294,"Anna-Carin Nilsson",1773389
324175,"2018-03-24 16:15:56.994","2018-03-24 16:16:09.116",5,"Vi träffade Jesper vid visningen av lägenheten som vi samma dag la ett bud på. Han var tillmötesgående och kändes mycket säker på sin sak - engagerad. Jättetrevlig! Helt okomplicerad affär med en mycket bra mäklare! Jag hade egentligen inga förväntningar då jag aldrig har köpt en lägenhet innan, bara hyrt. Allmänt har man hört både det ena och det andra om mäklare. Men de fördomarna försvann snabbt.",1771962,"HusmanHagberg Vallentuna",5229,"Jesper Lindqvist",1703850
324183,"2018-03-24 16:31:57.221","2018-03-24 16:32:08.892",5,"Jerry var mycket professionell och lätt att ha att göra med. Han var förtroendeingivande och verkade mycket erfaren och kunnig, men var samtidigt ödmjuk och lyhörd inför våra behov och önskemål.",3549974,"HusmanHagberg Södermalm & Gamla Stan",405,"Jerry Johnsson",1771707
324193,"2018-03-24 17:29:57.878","2018-03-24 17:30:08.938",5,"Utmärkt stöd och hjälp att sälja lägenhet i lite kärvt läge, gott humör och utmärkt avslut. Nöjd och glad!",1764264,"HusmanHagberg Örebro",2512,"Patrik Boström",1773398
324208,"2018-03-24 18:36:53.674","2018-03-24 18:37:09.081",5,"Gulshan är duktig och flexibel . Kan sitt Jobb 
Varmt rekomenderar henne ",3450172,"Skandiamäklarna Järfälla",240,"Gülsen Tekbas Kibar",1769228
324217,"2018-03-24 19:29:55.477","2018-03-24 19:30:08.898",5,"Köpt parhus. Utmärkt, superproffsigt bemötande. Världsklass rakt genom. 

Frågan är felstavad ""förväntningar"" och det heter ""de"" och inte ""dem"". ",1765886,"Svenska Mäklarhuset Kungsängen",2499,"Marie-Louise Lindgren",1772068
324274,"2018-03-25 08:36:11.973","2018-03-25 08:36:20.98",5,"Lyhörd och effektiv med realistiska mål och sakliga diskussioner om vad som är det bästa för lägenheten!",3550079,"SkandiaMäklarna Haninge/Västerhaninge",1152,"Johanna Åström",1771983
324302,"2018-03-25 10:18:32.888","2018-03-25 10:19:04.794",5,"Väldigt proffsigt bemötande.
Lämnade bra information om försäljningen och var lätt att få kontakt med",3549966,"HusmanHagberg Järfälla",4931,"Mariana Yalcin",1772840
324320,"2018-03-25 11:31:26.383","2018-03-25 11:32:04.45",5,"Jättetrevlig hjälpsam och oerhört professionell. Väldigt tillmötesgående och trevlig. Jesper har varit väldigt hjälpsam och gjort allt i sin väg för att hjälpa mig med mitt köp. Kan starkt rekommendera honom till andra köpare/säljare.",1771962,"HusmanHagberg Vallentuna",5229,"Jesper Lindqvist",1774803
324390,"2018-03-25 18:36:52.778","2018-03-25 18:37:03.845",4,"Jag köpte en 2:a i hammarbyhöjden. Jag tycker att jag har blivit bra bemött av Adam, vi har haft en bra dialog. Hade inga speciella förväntingnar. 
Jag är tycker att Adam har varit tillmötesgående och gjort ett bra jobb så jag är väldigt nöjd med hur han har hanterat det hela. ",772106,"HusmanHagberg Enskede",5216,"Adam Soliman",1773692
324399,"2018-03-25 19:13:32.476","2018-03-25 19:14:04.468",5,"Mycket bra bemötande hela vägen. Det var intressant att följa hela processen. En ny upplevelse att få sitta ""på andra sidan bordet"", denna gång som säljare. Tack till er alla på kontoret!
/Anna",4013503,"HusmanHagberg Gällivare",,,1773769
324420,"2018-03-25 20:36:32.467","2018-03-25 20:37:06.281",5,"Jätte nöjd med allt från början till slut. Seriös och ärlig. Rekommenderas varmt. ",3685953,"HusmanHagberg Härryda",,,1773712
324526,"2018-03-26 09:24:21.595","2018-03-26 09:24:48.247",5,"helt lysande från start till slit, har anlitat dem innan och är lika nöjd varje gång",3549999,"HusmanHagberg Ängelholm",,,1777141
324538,"2018-03-26 09:29:28.854","2018-03-26 09:30:08.036",5,"Fantastiskt fint bemötande! Bra service! Det var Anna som hjälpte oss till en snabb affär.",3549999,"HusmanHagberg Ängelholm",,,1777144
324564,"2018-03-26 09:48:56.412","2018-03-26 09:49:08.245",5,"Snabb och smidig affär, professionellt hanterat och mycket trevliga.",3549999,"HusmanHagberg Ängelholm",,,1777143
324584,"2018-03-26 10:04:07.485","2018-03-26 10:04:18.399",5,"Jag kan varmt rekommendera  Jesper, som är mycket professionell  , och trevlig  mäklare. Alltid anträffbar!
Lena",3731252,"HusmanHagberg Uppsala",3930,"Jesper Ackelman ",1764492
324629,"2018-03-26 11:01:10.428","2018-03-26 11:02:08.315",5,"Vänligt och professionellt bemötande.
Effektiv, lyhörd och kunnig mäklare, precis vad jag förväntade mig.",3685953,"HusmanHagberg Härryda",,,1773703
324646,"2018-03-26 11:23:35.85","2018-03-26 11:24:07.041",5,"Mällaren har gjort ett umärkt jobb. Kunnig, trevlig och bra på alla sätt. Utmärk presentationsmatrial både i mappen och på hemnet. ",4013495,"HusmanHagberg Karlstad",,,1777258
324656,"2018-03-26 11:41:07.062","2018-03-26 11:41:18.175",5,"Jag har hela tiden fått ett mycket gott bemötande, snabb återkoppling vid frågor och funderingar. Upplever mäklaren som kunnig i yrket. Mycket nöjd.",3685953,"HusmanHagberg Härryda",,,1773716
324667,"2018-03-26 11:56:14.307","2018-03-26 11:58:08.605",5,"Tack Michaela hon så duktig  ,",4020527,"Våningen & Villan Malmö City",1220,"Michaela Thulin",1777397
324695,"2018-03-26 13:24:57.275","2018-03-26 13:25:17.702",4,"Sålt en lägenhet. Jag blev vänligt bemött. Hon är väldigt duktigt och proffsig. Försäljningen gick väldigt snabbt och smidigt.",4020527,"Våningen & Villan Malmö City",1220,"Michaela Thulin",1777392
324757,"2018-03-26 15:32:49.059","2018-03-26 15:32:53.173",5,"Jag har fått superbra bemötande av Fredrik och är väldigt nöjd med hans bemötande och goda tillgänglighet!! Fantastiskt härlig och proffsig!",1835483,"HusmanHagberg Göteborg Öster",1240,"Fredrik Thulin",1769150
324788,"2018-03-26 16:45:56.31","2018-03-26 16:45:58.589",4,"Trevlig och kompetent.
Bra visning  lägenhet och hela fasigheten.
Mycket onsorgsfull vid kontraktsskrivning.
Kändes mycket tryggt
Vi ser frsm emot tillträdet",4020527,"Våningen & Villan Malmö City",1220,"Michaela Thulin",1777400
324827,"2018-03-26 18:09:31.435","2018-03-26 18:09:55.446",5,"Jag upplever att jag fick ett väldigt gott bemötande av min mäklare. ",3549986,"HusmanHagberg Göteborg Hisingen",,,1777857
324838,"2018-03-26 18:42:34.559","2018-03-26 18:42:54.978",5,"Trevlig mäklare som gjorde det lilla extra. ",3549986,"HusmanHagberg Göteborg Hisingen",,,1777827
324865,"2018-03-26 20:07:25.044","2018-03-26 20:07:54.373",5,"Marie-Louise har en personlighet som inger förtroende från första mötet. Hon utmärker glädje och kunnighet inom sin yrkesroll. 
Det märks att hon trivs med sitt jobb och möten med människor. Väldigt bra på återkoppling under hela försäljningsprocessen. 
Vi rekommenderar varmt Marie-Louise som fastighetsmäklare! ",1765886,"Svenska Mäklarhuset Kungsängen",2499,"Marie-Louise Lindgren",1772066
324866,"2018-03-26 20:07:33.308","2018-03-26 20:07:54.899",5,"Fick ett väldigt trevligt och ärligt bemötande. Mycket energi hos mäklaren vilket gjorde att försäljningen gick snabbt och smidigt trots vissa motgångar från min sida. ",3549986,"HusmanHagberg Göteborg Hisingen",,,1777821
324878,"2018-03-26 20:57:59.302","2018-03-26 20:58:54.824",5,"Engagerat. Bra energi. Proffsigt. Service minded. Kundfokus. Initierad. Hög kvalitet. Mycket god tillgänglighet.",3549985,"HusmanHagberg Göteborg Centrum",5118,"Linnea Kardell",1731097
324888,"2018-03-26 21:31:42.151","2018-03-26 21:31:54.879",5,"Var köpare. Uppdagades lite brister vid besiktning och pga mig och säljaren så sköt vi fram tillträdet ett par gånger. Trots allt detta kändes det som en smidig affär! Inger var med hela vägen och det var ordning och reda. Hon hjälpte mig även med lagfarten vilket normalt sett mäklare inte gör. Kändes tryggt hela tiden, rekommenderas!",1771962,"HusmanHagberg Vallentuna",5227,"Inger Olsson",1777734
324893,"2018-03-26 21:49:49.682","2018-03-26 21:50:10.106",5,"Bra dialog, personlig service. Vi är mer än nöjda.",3549986,"HusmanHagberg Göteborg Hisingen",,,1777851
324935,"2018-03-27 08:05:25.209","2018-03-27 08:05:56.728",5,"Vi sålde min etta i bällsta och valde Jesper direkt då han även sålde vårt hus tidigare i år! Han bemöter oss på ett proffsigt sätt och ger oss svar på alla eventuella frågor med återkoppling snabbt. Vi hade höga förväntningar med tanke på hur duktig han var med vår andra försäljning och han nådde upp till dom utan tvivel. Han har gett oss bra tips om hur vi ska tänka och Hur marknaden ser ut vid sälj tillfället. Affärerna har varit snabba och smidiga båda gångerna och vi kunde absolut inte varit nöjdare! ",1771962,"HusmanHagberg Vallentuna",5229,"Jesper Lindqvist",1774804
324973,"2018-03-27 09:40:30.158","2018-03-27 09:40:57.733",5,"Sålde en lägenhet och vi fick mycket professionellt bemötande i hela försäljningen",3549986,"HusmanHagberg Göteborg Hisingen",,,1777855
325012,"2018-03-27 11:08:28.648","2018-03-27 11:08:58.239",5,"Cristina sålde vår villa i Malmö på ett väldigt proffsigt sätt, samtidigt som hon upplevdes som supertrevlig av hela vår familj.",4011946,"Våningen & Villan Limhamn Hyllie",3199,"Cristina Forsnor Hattenhauer",1778498
325025,"2018-03-27 11:44:37.808","2018-03-27 11:44:59.298",5,"Tillmötesgående, serviceminded person. Lätt att nå. Noggrann.",4011946,"Våningen & Villan Limhamn Hyllie",3199,"Cristina Forsnor Hattenhauer",1778503
325409,"2018-03-28 11:31:53.575","2018-03-28 11:32:37.852",5,"Hej 
Hon är duktig, kunnig, hjälpsam,och trevlig :)
Mvh 
Maria ",3549966,"HusmanHagberg Järfälla",4929,"Erika Fernström",1782614
325036,"2018-03-27 12:32:41.386","2018-03-27 12:32:58.23",5," Vi har sålt vårt hus i Oxie Kyrkby

 Kontaktade Våning & Villa därav fick vi kontakt med Christina  Forsner Hattenhauer,  vårt möte var mycket positivt, Christina är mycket sympatisk och kunnig i sitt yrke.

Vi var mycket nöjda med allt 

Hälsningar
Kerstin & Christer Johnsson",4011946,"Våningen & Villan Limhamn Hyllie",3199,"Cristina Forsnor Hattenhauer",1778486
325060,"2018-03-27 14:18:08.808","2018-03-27 14:18:33.043",5,"Cristina var fantastiskt duktig & väldigt framåt & peppande, även då hon fick sälja vårt hus två gånger så var hon ständigt possitiv & lyfte hela familjen på sina vingar så att vi orkade men andra försäljningen. ",4011946,"Våningen & Villan Limhamn Hyllie",3199,"Cristina Forsnor Hattenhauer",1778500
325158,"2018-03-27 18:21:22.55","2018-03-27 18:22:06.052",5,"Bra bemötande fick den hjälp jag förväntade mig av mäklaren.",4013485,"HusmanHagberg Partille Lerum",,,1757963
325198,"2018-03-27 21:11:45.571","2018-03-27 21:12:06.243",5,"Jag har varit med om en del mäklare,men ingen som Cristina.
Hon har varit precis som man ska vara :
tillmötesgående,duktig,trevlig, lugn,förstående, riktigt bra med andra ord!
 Jag skulle varmt rekommendera henne till vem som helst, som behöver en mäklare!",4011946,"Våningen & Villan Limhamn Hyllie",3199,"Cristina Forsnor Hattenhauer",1778483
325213,"2018-03-27 21:55:25.575","2018-03-27 21:56:05.335",4,"Allting fungerade perfekt. Har inget att klaga på.",3685953,"HusmanHagberg Härryda",,,1773739
325228,"2018-03-28 06:49:43.076","2018-03-28 06:50:05.995",5,"Marie-Louise är verkligen toppen. Lyhörd, närvarande och väldigt duktig på sitt yrke. Hugg henne som mäklare om ni får chansen. /Ludvig",1765886,"Svenska Mäklarhuset Kungsängen",2499,"Marie-Louise Lindgren",1772069
325241,"2018-03-28 08:43:19.798","2018-03-28 08:43:23.355",2,"Till en början var jag positiv då hon verkade engagerad och hjälpsam men efter att kontrakt signerats har hon inte hört av sig trots två mail så betyget måste bli underkänt.",4013495,"HusmanHagberg Karlstad",,,1736879
325323,"2018-03-28 09:38:04.456","2018-03-28 09:38:06.28",5,"Smidigt och proffsigt genomfört uppdrag.",1711469,"Svenska Mäklarhuset Bromma",1949,"Fredrik Wolffelt",1779623
325390,"2018-03-28 10:59:10.483","2018-03-28 10:59:37.122",5,"Jag har bara pratat på telefon med Agnes men är mkt nöjd med hennes bemötande. Min dotter är den som träffat Agnes för försäljning av vår lgh i Lund och hon är också nöjd! Agnes var bortrest så hon höll i en visning och hennes kollega Johan höll i tre tror jag. Pratade även med honom på telefon och även han mkt trevlig! Rekommenderar dom båda gärna! Har själv använt Husman Hagberg i Göteborg (Emma och Kristian)för försäljning av mitt hus och det var på den vägen vi valde att anlita samma firma vid denna försäljningen!",3549995,"HusmanHagberg Malmö",5098,"Agnes Andersson",1782498
325384,"2018-03-28 10:52:55.975","2018-03-28 10:53:38.651",5,"Mycket bra och professionellt bemötande och hjälp hela vägen i säljprocessen. Mäklaren levde helt upp till mina förväntningar och överträffade dem även.",4013495,"HusmanHagberg Karlstad",,,1777256
